15817013_5_1,false positive,subject
17346443_1_0#,false positive,clause
20595935_1_0,false positive,clause
8312983_4_0,false positive,clause
8312983_4_1,false positive,clause
6310832_10_0,false positive,clause
6310832_13_0,false positive,clause
17035713_12_0,false positive,clause
6310832_12_0,false positive,clause
19447152_1_0,false negative,clause
19447152_6_0,false positive,clause
19447152_8_0#,false negative,clause
851038_2_0,false negative,clause
16369751_4_2,false positive,clause
16369751_4_3,false positive,clause
16369751_1_0,false positive,clause
16369751_1_0#,false positive,clause
24434397_10_0,false positive,clause
12119460_14_1,false positive,clause
3155884_7_0,false negative,clause
20447294_4_1,false negative,clause
20447294_4_0,false negative,clause
20447294_7_0,false positive,clause
8957205_0_0,false positive,clause
8957205_0_1,false positive,clause
24190587_1_0,false positive,clause
24190587_1_0#,false positive,clause
10462057_7_0,false positive,clause
10462057_7_1,false positive,clause
9725303_2_0,false positive,clause
10327032_6_0,false negative,clause
11229942_13_0,false positive,clause
20169779_11_0,false positive,clause
20169779_11_1,false positive,clause
20595935_10_0,false positive,clause
12678199_6_1,false positive,clause
12678199_6_2,false positive,clause
12678199_2_0,false positive,clause
17379047_17_0,false negative,clause
16309808_7_0#,false negative,clause
16309808_7_0##,false negative,clause
15366550_4_0,false negative,clause
2710809_1_2,false positive,clause
17445520_1_0###,false negative,clause
17445520_1_0####,false negative,clause
17445520_5_0#,false negative,clause
17445520_6_0#,false negative,clause
23952588_13_0,false negative,clause
23952588_13_0#,false negative,clause
20927253_1_0,false positive,clause
9881641_4_0,false negative,clause
19392810_11_2,false positive,clause
19392810_11_3,false positive,clause
6615679_1_2,false negative,clause
6615679_1_0,false negative,clause
8808730_2_1,false positive,clause
24684312_1_0,false negative,clause
24684312_1_0#,false negative,clause
2383364_8_0,false negative,clause
17151160_6_0,false negative,clause
17151160_6_1,false negative,clause
24333387_12_1,false positive,clause
4082192_11_0,false negative,clause
24618873_2_0,false positive,clause
15229250_6_0,false positive,clause
3831029_4_0,false positive,clause
6529939_11_0,false positive,clause
7369302_3_0,false negative,clause
15991002_12_0#,false negative,clause
24709919_9_0,false positive,clause
25031906_1_0,false negative,clause
12865514_13_0,false negative,clause
8312343_14_0,false positive,clause
22836123_2_0,false positive,clause
3975902_3_0,false positive,clause
3975902_1_0,false positive,clause
19841052_2_0,false positive,clause
9538487_1_0,false negative,clause
3084231_1_1,false positive,clause
20129423_2_1,false negative,clause
20129423_2_0,false negative,clause
1564030_2_0,false negative,clause
1564030_4_1,false positive,clause
1564030_4_3,false positive,clause
1564030_4_4,false positive,clause
24753331_7_0,false negative,clause
24753331_7_1,false negative,clause
24753331_1_4,false negative,clause
24753331_1_5,false negative,clause
24753331_1_7,false negative,clause
24753331_1_0,false negative,clause
24753331_1_3,false negative,clause
24753331_1_2,false negative,clause
24753331_1_6,false negative,clause
24753331_1_1,false negative,clause
8748050_0_1,false positive,clause
8748050_0_2,false positive,clause
20566328_0_1,false positive,clause
20566328_0_2,false positive,clause
11135381_4_0,false negative,clause
6985297_1_2,false positive,clause
6106951_9_0,false negative,clause
20566328_6_0,false positive,clause
6106951_5_0,false negative,clause
24911645_5_0,false positive,clause
24911645_9_3,false positive,clause
7644931_5_0,false positive,clause
25084821_1_1,false positive,clause
25084821_1_0,false negative,clause
6310832_7_0,false positive,clause
25084821_8_0,false negative,clause
9071336_1_0,false positive,clause
9071336_1_1,false positive,clause
10677406_2_0,false positive,clause
10677406_0_0,false negative,clause
3975902_10_4,false positive,clause
20408947_5_0#,false negative,clause
20408947_8_0#,false negative,clause
20408947_8_0##,false negative,clause
11439380_11_0,false positive,clause
24971338_5_0,false positive,clause
24971338_5_1,false positive,clause
24971338_1_0,false negative,clause
24971338_1_0#,false negative,clause
10462057_11_0,false negative,clause
10462057_11_1,false negative,clause
1280054_1_0,false negative,clause
1280054_1_1,false negative,clause
7176945_5_0,false negative,clause
7176945_5_3,false positive,clause
7176945_5_4,false positive,clause
11366874_1_1,false positive,clause
20513036_15_1,false positive,clause
1837756_4_0,false positive,clause
1837756_6_0#,false positive,clause
24778426_12_2,false positive,clause
3685052_6_2,false positive,clause
18341442_8_0####,false positive,clause
18341442_8_0#####,false positive,clause
18341442_8_0######,false positive,clause
18341442_8_0#######,false positive,clause
21195121_5_0,false negative,clause
12677626_6_0,false positive,clause
12677626_6_1,false positive,clause
12677626_9_0,false positive,clause
3685052_1_0,false positive,clause
3685052_1_0#,false positive,clause
2718706_8_0,false negative,clause
12677626_5_1,false positive,clause
10764869_5_0,false positive,clause
15265979_7_0,false positive,clause
15625689_10_0,false negative,clause
3895875_4_1,false positive,clause
24040781_1_0,false positive,clause
24778426_9_0,false positive,clause
10939760_3_1,false positive,clause
10939760_3_2,false positive,clause
10939760_3_3,false positive,clause
2131034_3_0,false negative,clause
2131034_3_2,false negative,clause
3323259_10_3,false negative,clause
3323259_10_5,false negative,clause
3323259_10_2,false negative,clause
3323259_10_4,false negative,clause
3323259_10_0,false negative,clause
3323259_10_1,false negative,clause
4082192_6_0,false positive,clause
4082192_6_1,false positive,clause
4082192_6_1#,false positive,clause
4082192_6_2,false positive,clause
4082192_6_2#,false positive,clause
19553912_4_0,false negative,clause
19553912_4_0#,false negative,clause
24653743_4_0#,false negative,clause
24653743_1_3,false positive,clause
1117341_1_0,false negative,clause
1117341_1_1,false positive,clause
1117341_1_2,false positive,clause
1117341_1_3,false positive,clause
12165618_15_0,false positive,clause
12165618_13_0,false negative,clause
12165618_19_1,false positive,clause
26033014_13_1,false positive,clause
26033014_12_0#,false negative,clause
9272404_4_0,false positive,clause
9272404_7_0,false negative,clause
9272404_7_0#,false negative,clause
9272404_7_0##,false negative,clause
3191389_1_0,false negative,clause
3191389_1_1,false negative,clause
17255138_8_1,false negative,clause
17255138_8_0,false negative,clause
3323599_1_1##,false positive,clause
3323599_1_1###,false positive,clause
17255138_2_1#,false negative,clause
17297207_11_0,false negative,clause
23433219_4_0,false negative,clause
23433219_7_3#,false positive,clause
24717468_12_1,false negative,clause
24717468_12_3,false negative,clause
24717468_12_2,false negative,clause
24717468_12_0,false negative,clause
16323982_5_5,false positive,clause
16323982_4_0,false positive,clause
1522360_1_0,false positive,clause
18165598_7_0,false positive,clause
18165598_6_0,false positive,clause
18165598_6_1,false positive,clause
15627798_1_0,false positive,clause
2650911_0_1,false positive,clause
2650911_2_0,false positive,clause
17255138_10_0,false negative,clause
17255138_10_1,false negative,clause
17255138_11_3,false positive,clause
19531695_9_1,false positive,clause
20169779_3_0,false positive,clause
11425091_2_2,false negative,clause
11425091_1_1,false positive,clause
3708328_10_1,false positive,clause
17028363_2_0,false positive,clause
17028363_4_0,false negative,clause
8160791_2_0,false negative,clause
10677406_11_3,false positive,clause
24582773_5_0#,false negative,clause
24582773_5_0##,false negative,clause
10677406_12_0,false positive,clause
24582773_3_1,false positive,clause
24582773_3_1#,false positive,clause
35781_6_0,false negative,clause
35781_6_1,false negative,clause
35781_6_3,false negative,clause
15630069_14_1,false negative,clause
15630069_14_1#,false negative,clause
15630069_14_0,false negative,clause
15630069_14_0#,false negative,clause
16920333_4_0,false negative,clause
15630069_11_1,false negative,clause
15630069_11_0,false negative,clause
15630069_11_1#,false negative,clause
15630069_11_0#,false negative,clause
612112_7_0,false negative,clause
10713017_12_0#,false negative,clause
1449452_6_0,false negative,clause
3375885_1_1,false negative,clause
3375885_1_3,false negative,clause
3375885_1_4,false negative,clause
3375885_1_2,false negative,clause
23952588_9_0,false negative,clause
24190587_10_1,false positive,clause
25006369_7_0,false positive,clause
16801510_8_0,false positive,clause
10672628_9_1,false positive,clause
10672628_1_0,false positive,clause
10672628_1_0#,false positive,clause
10672628_1_1,false positive,clause
10672628_4_1,false positive,clause
256433_14_0,false negative,clause
3864191_13_0#,false positive,clause
24902786_7_1#,false negative,clause
24902786_7_2#,false negative,clause
24902786_7_3#,false negative,clause
24902786_7_4,false positive,clause
24902786_7_0,false negative,clause
24902786_7_0#,false negative,clause
17297207_6_0,false negative,clause
17297207_6_0#,false negative,clause
17297207_4_1#,false positive,clause
24283660_8_1,false positive,clause
24283660_7_1,false positive,clause
24283660_7_0,false negative,clause
7147232_1_1,false negative,clause
7147232_1_1#,false negative,clause
7147232_1_0,false negative,clause
7147232_1_0#,false negative,clause
7147232_8_1,false positive,clause
4631913_4_0,false positive,clause
6728873_3_0,false negative,clause
2173761_5_2,false negative,clause
2173761_5_1,false negative,clause
3475563_7_0,false negative,clause
3475563_7_3,false positive,clause
1280707_2_2,false positive,clause
11401944_7_0,false negative,clause
9197951_1_0,false negative,clause
9197951_1_0#,false negative,clause
9197951_2_0,false negative,clause
24275640_5_1,false positive,clause
7477981_4_0,false negative,clause
1395192_3_0,false negative,clause
7477981_2_1,false negative,clause
7477981_2_2,false positive,clause
7477981_2_3,false positive,clause
7477981_0_0,false negative,clause
8135424_1_0,false negative,clause
19293073_19_0,false negative,clause
19293073_13_1,false positive,clause
2614930_0_1,false positive,clause
6585590_4_0,false positive,clause
6585590_6_1,false positive,clause
6585590_5_0,false positive,clause
12948256_7_0,false negative,clause
14748761_8_0,false negative,clause
24067251_5_1#,false positive,clause
8755612_1_0,false positive,clause
8755612_1_1,false positive,clause
2320485_2_0,false positive,clause
24554916_2_0,false negative,clause
18340638_3_0,false positive,clause
18340638_3_0#,false positive,clause
10087562_2_0,false negative,clause
10087562_0_1,false positive,clause
9128918_7_0,false positive,clause
9128918_5_1,false positive,clause
1735570_8_1,false negative,clause
448423_2_0,false negative,clause
448423_2_0#,false negative,clause
448423_2_0##,false negative,clause
448423_2_0###,false negative,clause
18945509_7_3,false positive,clause
12523489_0_2,false positive,clause
17384765_6_0,false negative,clause
17384765_6_2,false positive,clause
17384765_6_3,false positive,clause
12752472_7_0,false positive,clause
9125676_14_0,false negative,clause
9125676_13_0,false negative,clause
16906379_1_3,false positive,clause
16906379_1_4,false positive,clause
17384765_0_1,false positive,clause
24733133_2_3,false positive,clause
920167_6_0,false negative,clause
7248895_8_0,false positive,clause
24684312_13_0,false negative,clause
24684312_13_0#,false negative,clause
9889429_4_1,false negative,clause
24684312_11_0#,false negative,clause
20431083_5_0,false negative,clause
2983630_2_2,false negative,clause
2983630_2_1,false negative,clause
2983630_2_4,false positive,clause
20431083_9_0,false negative,clause
2983630_8_0,false negative,clause
24535067_6_0,false positive,clause
8659767_12_1,false positive,clause
3987172_1_0,false negative,clause
3987172_1_2,false positive,clause
3987172_1_0#,false negative,clause
3987172_1_2#,false positive,clause
89511_2_1,false positive,clause
24739405_4_4,false positive,clause
89511_3_3,false positive,clause
89511_3_0,false negative,clause
89511_3_4,false positive,clause
3708328_1_1,false positive,clause
12452552_1_0#,false negative,clause
12452552_1_1#,false negative,clause
2553470_4_0,false positive,clause
2553470_4_1,false positive,clause
2553470_4_2,false positive,clause
11936424_8_0,false positive,clause
8996419_12_0#,false negative,clause
8996419_15_1,false positive,clause
8996419_15_2,false positive,clause
8996419_15_3,false positive,clause
8996419_15_1#,false positive,clause
8996419_15_2#,false positive,clause
18422462_6_2,false positive,clause
16801510_12_0,false negative,clause
16801510_12_1,false positive,clause
3708328_3_7,false positive,clause
15614572_6_1,false positive,clause
15614572_5_0,false positive,clause
1760851_6_0##,false negative,clause2
19655282_16_0,false negative,clause2
19655282_16_1#,false negative,clause2
3533179_3_0#,false positive,clause2
8308951_4_0,false positive,clause2
6321816_2_4,false positive,clause2
6321816_4_0#,false positive,clause2
17496739_2_3,false positive,clause2
6106951_10_0,false positive,clause2
11380496_14_0,false positive,clause2
25907210_1_0,false negative,clause2
24126708_1_1,false negative,clause2
24126708_1_0,false negative,clause2
4082466_4_0,false negative,clause2
3538855_3_0,false positive,clause2
3538855_2_0,false negative,clause2
25041770_6_0,false negative,clause2
25041770_2_0,false negative,clause2
6517710_5_0,false negative,clause2
8659767_9_2,false positive,clause2
11474137_9_0,false positive,clause2
24588023_13_0,false negative,clause2
24614773_2_0,false positive,clause2
24055495_5_1,false negative,clause2
24055495_5_0,false negative,clause2
2400986_8_0,false positive,clause2
2400986_8_1,false positive,clause2
24975837_1_1,false negative,clause2
24975837_1_2,false positive,clause2
24894748_3_0,false positive,clause2
3155884_3_0,false negative,clause2
20447294_2_1,false negative,clause2
1655018_4_1,false negative,clause2
1655018_4_0,false negative,clause2
1655018_1_0,false positive,clause2
1655018_1_1,false positive,clause2
16309808_6_0,false negative,clause2
15366550_4_0##,false negative,clause2
16309808_2_1#,false positive,clause2
16309808_5_2,false positive,clause2
16309808_5_3,false positive,clause2
10510854_3_1,false positive,clause2
3125850_3_1,false positive,clause2
23952588_12_0,false negative,clause2
23952588_12_0#,false negative,clause2
24664478_15_0,false positive,clause2
20927253_6_0,false positive,clause2
17151160_7_0#,false negative,clause2
17151160_7_1#,false negative,clause2
24333387_12_0,false negative,clause2
15229250_3_0,false positive,clause2
25031906_3_1,false positive,clause2
9538487_3_5,false positive,clause2
9538487_3_0,false negative,clause2
19841052_1_0,false positive,clause2
20129423_7_0,false negative,clause2
7644931_6_0,false negative,clause2
25084821_8_1,false positive,clause2
15282950_1_0,false negative,clause2
1289188_4_0,false positive,clause2
10462057_11_0##,false negative,clause2
24971338_9_0#,false negative,clause2
3685052_6_0#,false negative,clause2
3685052_6_1,false positive,clause2
3685052_6_1#,false positive,clause2
18341442_8_0########,false positive,clause2
12677626_9_1,false positive,clause2
15265979_6_0,false negative,clause2
3895875_3_1,false positive,clause2
10939760_3_0,false negative,clause2
24653743_4_0,false negative,clause2
24653743_1_0,false negative,clause2
8829135_2_0,false negative,clause2
12165618_14_0#,false positive,clause2
17879217_3_0#,false negative,clause2
17879217_3_1#,false negative,clause2
24659727_4_0,false negative,clause2
17069550_9_3,false positive,clause2
24072398_6_1,false positive,clause2
20495512_11_0,false negative,clause2
20495512_11_0##,false negative,clause2
24072398_1_0,false negative,clause2
24072398_1_0#,false negative,clause2
3323599_9_0,false negative,clause2
3323599_9_1,false negative,clause2
17297207_12_1,false positive,clause2
17297207_12_4,false positive,clause2
17297207_12_5,false positive,clause2
16323982_5_4,false positive,clause2
16323982_5_0,false negative,clause2
895432_9_0,false positive,clause2
3083835_1_0#,false negative,clause2
11425091_5_0,false positive,clause2
24927617_10_0,false negative,clause2
17028363_7_2,false positive,clause2
17028363_2_1,false positive,clause2
10677406_11_1,false negative,clause2
2217015_4_0#,false positive,clause2
24100257_4_0,false positive,clause2
25006369_2_0#,false negative,clause2
25006369_6_0,false negative,clause2
8667442_1_1,false negative,clause2
8667442_1_0,false negative,clause2
16880771_12_0,false positive,clause2
24091473_2_0,false negative,clause2
3864191_13_0,false positive,clause2
3864191_13_1,false positive,clause2
17297207_1_1,false positive,clause2
17297207_1_2,false positive,clause2
17297207_1_0,false negative,clause2
17297207_9_0,false positive,clause2
978847_2_2,false negative,clause2
15605432_6_1,false positive,clause2
23846525_5_0,false negative,clause2
1615846_7_0#,false positive,clause2
3475563_6_0,false negative,clause2
1420650_4_0,false negative,clause2
1420650_4_1,false negative,clause2
11401944_6_0,false negative,clause2
24665854_4_0,false negative,clause2
24665854_4_1,false negative,clause2
25119790_3_1#,false negative,clause2
19531695_13_0,false positive,clause2
24554916_1_0,false positive,clause2
19531695_11_0#,false negative,clause2
19531695_11_1,false negative,clause2
6673474_3_1,false negative,clause2
6673474_3_0,false negative,clause2
24333387_6_0,false positive,clause2
10087562_1_0,false negative,clause2
9128918_8_1,false positive,clause2
448423_5_0,false negative,clause2
12950111_8_0,false positive,clause2
24309294_2_0#,false negative,clause2
19293073_7_0,false negative,clause2
19293073_7_0#,false negative,clause2
24554916_3_0##,false negative,clause2
12535818_1_0,false negative,clause2
10975596_5_0,false negative,clause2
9889429_5_2,false negative,clause2
6529939_1_1,false negative,clause2
6529939_1_0,false negative,clause2
24739405_4_3,false negative,clause2
7967231_2_0,false negative,clause2
2553470_9_0,false negative,clause2
16810074_14_0,false negative,clause2
24588023_8_0,false negative,clause2
1760851_0_0,false negative,np
24595967_6_0,false negative,np
15817013_1_0,false negative,np
15817013_0_0,false negative,np
3990093_0_0,false positive,np
3990093_0_1,false positive,np
3533179_0_0,false positive,np
3297909_0_0,false positive,np
19419794_0_0,false positive,np
24595967_0_0,false negative,np
17554526_0_0,false negative,np
24641119_0_0,false positive,np
6321816_0_0,false positive,np
19681452_0_0,false positive,np
19681452_0_1,false positive,np
19681452_0_2,false positive,np
19681452_0_3,false positive,np
17496739_0_0,false positive,np
16092435_0_1,false positive,np
25907210_2_0,false positive,np
24209900_0_0,false positive,np
24209900_5_0,false positive,np
17356399_0_2,false positive,np
17356399_0_4,false positive,np
24812279_0_0,false positive,np
3339945_0_0,false positive,np
15987266_0_0,false positive,np
7492040_4_0,false negative,np
7492040_4_1,false positive,np
20513036_0_1,false positive,np
20513036_0_0,false negative,np
9323412_0_0,false positive,np
25071004_0_0,false positive,np
24438483_5_1,false positive,np
24438483_0_0,false positive,np
10726030_6_2###,false negative,np
10726030_6_6#,false negative,np
10726030_6_5#,false negative,np
10726030_6_5##,false negative,np
12165618_3_0#,false negative,np
9125676_0_0,false positive,np
10726030_0_1,false positive,np
10726030_0_1#,false positive,np
24675088_0_0,false positive,np
16565833_0_1#,false positive,np
24341598_0_2,false positive,np
24434397_0_0,false positive,np
2765447_0_0,false positive,np
3323259_1_1,false positive,np
3323259_1_1#,false positive,np
24055495_4_1,false negative,np
24055495_4_0,false negative,np
24055495_4_0#,false negative,np
146391_0_2,false negative,np
146391_0_1,false negative,np
2400986_0_0,false positive,np
15953230_0_1,false positive,np
15953230_0_0,false negative,np
17346443_0_3,false positive,np
16083708_11_0,false negative,np
20595935_7_0,false negative,np
9646784_0_1#,false negative,np
3925479_4_1,false positive,np
16369751_0_0,false positive,np
16369751_0_1,false positive,np
26033014_0_0,false positive,np
24459006_6_0,false positive,np
10462057_0_0,false negative,np
15859361_0_1,false negative,np
1655018_0_0,false negative,np
9725303_0_0,false positive,np
10327032_0_2,false positive,np
10327032_0_3,false positive,np
17445520_0_0,false negative,np
17445520_0_0#,false negative,np
9881641_0_1,false positive,np
24345882_0_0,false positive,np
18987260_0_0,false positive,np
24684312_0_0,false negative,np
24684312_0_0#,false negative,np
24618873_0_0,false positive,np
24618873_0_1,false positive,np
12912689_3_1,false positive,np
22836123_0_0,false positive,np
22836123_0_1,false positive,np
3975902_0_0,false positive,np
3975902_0_2,false positive,np
3975902_0_3,false positive,np
3084231_3_0,false negative,np
6106951_7_0,false negative,np
24911645_4_4,false positive,np
2904523_0_0#,false negative,np
15630069_7_0###,false positive,np
15630069_3_0,false positive,np
2429800_0_1,false positive,np
1289188_0_0,false positive,np
24971338_6_1,false positive,np
10985896_0_5,false positive,np
10985896_0_6,false positive,np
10985896_0_7,false positive,np
10985896_0_8,false positive,np
3439580_0_1,false positive,np
10985896_1_1,false negative,np
10985896_1_1#,false negative,np
10985896_1_0,false negative,np
10985896_1_1##,false negative,np
10985896_1_1###,false negative,np
10985896_1_0#,false negative,np
10985896_1_4,false positive,np
11423811_3_0,false negative,np
11026989_0_0,false negative,np
1837756_0_0,false positive,np
18341442_3_0,false positive,np
18341442_3_0#,false positive,np
3685052_0_0,false positive,np
3685052_0_1,false positive,np
3685052_0_1#,false positive,np
12677626_0_0,false positive,np
15096374_0_0,false positive,np
3383127_0_2,false positive,np
3383127_0_3,false positive,np
3383127_1_1,false negative,np
3383127_1_1#,false negative,np
3383127_1_0,false negative,np
3383127_1_0#,false negative,np
24040781_0_1,false negative,np
24040781_0_0,false negative,np
24040781_0_0#,false negative,np
3812624_0_1,false positive,np
3812624_3_0,false positive,np
24778426_0_0,false positive,np
24778426_0_2,false positive,np
24778426_0_1,false positive,np
24778426_0_3,false positive,np
11229942_0_0,false positive,np
11229942_0_3,false positive,np
11229942_0_6,false positive,np
24897009_0_0,false positive,np
19553912_0_0,false negative,np
25096313_0_0,false positive,np
25096313_1_0,false positive,np
25096313_1_1,false positive,np
1117341_0_0,false negative,np
4082192_0_1,false positive,np
8392553_0_1,false positive,np
8188982_0_0,false negative,np
3323599_0_0,false positive,np
18165598_0_2,false positive,np
26002693_0_0,false positive,np
3289726_0_0,false positive,np
931801_2_1,false positive,np
16911931_1_0,false positive,np
16911931_1_1,false positive,np
16911931_0_0,false positive,np
19531695_0_0,false negative,np
11439380_1_0,false positive,np
11439380_0_0,false positive,np
11425091_0_0,false negative,np
15882284_1_0,false negative,np
15882284_1_0#,false negative,np
9158667_0_1,false positive,np
17028363_0_0,false positive,np
18987260_13_3,false positive,np
3375885_0_2,false positive,np
23952588_0_1,false positive,np
24091473_0_1,false positive,np
17297207_0_0,false positive,np
3864191_2_0,false positive,np
3864191_2_1,false positive,np
3864191_0_0,false positive,np
11385188_1_0,false positive,np
11385188_1_0#,false positive,np
4631913_0_0,false negative,np
1420650_0_0,false positive,np
6806735_0_0,false positive,np
6806735_0_1,false positive,np
6806735_0_2,false positive,np
6806735_0_3,false positive,np
6806735_6_0,false positive,np
15482540_0_0,false positive,np
15482540_3_0,false positive,np
24665854_0_1,false positive,np
8825380_1_0,false negative,np
8825380_1_0#,false negative,np
8825380_1_0##,false negative,np
12828076_0_1,false positive,np
6585590_0_0,false positive,np
6585590_0_1,false positive,np
24067251_0_0,false positive,np
8755612_0_0,false positive,np
8755612_0_1,false positive,np
24664478_0_0,false positive,np
12644816_0_1,false positive,np
10985896_11_0,false negative,np
10985896_11_1,false negative,np
448423_0_0,false positive,np
448423_0_1,false positive,np
9128918_6_0,false positive,np
9128918_6_0#,false positive,np
448423_4_3,false positive,np
2553470_0_0,false negative,np
2553470_0_1,false negative,np
18945509_0_0,false positive,np
12359538_3_1,false positive,np
12359538_3_0,false negative,np
24733133_0_1,false positive,np
24733133_0_5,false positive,np
12359538_0_0,false positive,np
19293073_5_0,false negative,np
7248895_0_0,false positive,np
24927617_0_0,false negative,np
24927617_0_1,false negative,np
19338378_0_1,false positive,np
24535067_0_1,false positive,np
24535067_0_2,false positive,np
19392810_4_1,false positive,np
89511_0_0,false positive,np
7949506_1_2,false negative,np
7949506_1_3,false negative,np
7949506_1_1,false negative,np
7949506_1_0,false negative,np
19392810_0_0,false negative,np
19392810_0_1,false negative,np
16880771_7_0,false positive,np
3708328_0_1,false positive,np
3708328_0_2,false positive,np
15609701_0_2,false positive,np
7121659_0_2,false positive,np
7121659_0_1,false negative,np
7121659_0_0,false negative,np
7121659_0_2#,false positive,np
7121659_0_3#,false positive,np
15614572_8_1,false positive,np
15614572_8_2,false positive,np
